395,45;56,88
396,07;56,88
396,68;56,88
397,30;56,88
397,92;56,81
398,53;56,81
399,15;56,81
399,77;56,81
400,39;56,81
401,00;56,81
401,62;56,75
402,24;56,75
402,85;56,81
403,47;56,75
404,09;56,75
404,70;56,75
405,32;56,75
405,94;56,69
406,55;56,69
407,17;56,69
407,79;56,69
408,41;56,69
409,02;56,69
409,64;56,63
410,26;56,69
410,88;56,63
411,49;56,63
412,11;56,63
412,73;56,63
413,34;56,63
413,96;56,63
414,58;56,56
415,19;56,63
415,81;56,56
416,43;56,56
417,05;56,56
417,66;56,56
418,28;56,56
418,90;56,56
419,51;56,50
420,13;56,50
420,75;56,50
421,36;56,50
421,98;56,50
422,60;56,50
423,22;56,50
423,83;56,50
424,45;56,44
425,07;56,44
425,68;56,44
426,30;56,44
426,92;56,44
427,54;56,38
428,15;56,44
428,77;56,38
429,39;56,38
430,00;56,38
430,62;56,38
431,24;56,31
431,85;56,31
432,47;56,31
433,09;56,31
433,71;56,31
434,32;56,31
434,94;56,31
435,56;56,25
436,17;56,25
436,79;56,25
437,41;56,25
438,02;56,25
438,64;56,25
439,26;56,25
439,88;56,25
440,49;56,25
441,11;56,19
441,73;56,19
442,35;56,19
442,96;56,19
443,58;56,19
444,20;56,19
444,81;56,13
445,43;56,13
446,05;56,13
446,67;56,13
447,28;56,13
447,90;56,13
448,52;56,13
449,13;56,06
449,75;56,06
450,37;56,06
450,98;56,06
451,60;56,06
452,22;56,06
452,84;56,00
453,45;56,00
454,07;56,00
454,69;56,00
455,30;56,00
455,92;56,00
456,54;56,00
457,16;55,94
457,77;55,94
458,39;55,94
459,01;55,94
459,62;55,94
460,24;55,94
460,86;55,94
461,48;55,94
462,09;55,88
462,71;55,88
463,33;55,88
463,95;55,88
464,56;55,88
465,18;55,81
465,80;55,81
466,41;55,81
467,03;55,81
467,65;55,81
468,26;55,81
468,88;55,81
469,50;55,81
470,11;55,81
470,73;55,81
471,35;55,75
471,97;55,81
472,58;55,75
473,20;55,75
473,82;55,75
474,43;55,75
475,05;55,75
475,67;55,69
476,29;55,69
476,90;55,69
477,52;55,69
478,14;55,69
478,76;55,69
479,37;55,69
479,99;55,69
480,61;55,63
481,22;55,63
481,84;55,63
482,46;55,63
483,08;55,63
483,69;55,63
484,31;55,63
484,93;55,56
485,54;55,56
486,16;55,56
486,78;55,56
487,39;55,56
488,01;55,56
488,63;55,56
489,25;55,50
489,86;55,50
490,48;55,50
491,10;55,50
491,71;55,50
492,33;55,50
492,95;55,50
493,57;55,44
494,18;55,44
494,80;55,44
495,42;55,44
496,04;55,44
496,65;55,44
497,27;55,44
497,89;55,44
498,50;55,44
499,12;55,38
499,74;55,38
500,35;55,38
500,97;55,38
501,59;55,38
502,20;55,38
502,82;55,38
503,44;55,38
504,06;55,31
504,67;55,31
505,29;55,31
505,91;55,31
506,53;55,31
507,14;55,25
507,76;55,25
508,38;55,31
508,99;55,25
509,61;55,25
510,23;55,25
510,85;55,25
511,46;55,25
512,08;55,19
512,70;55,19
513,31;55,19
513,93;55,19
514,55;55,19
515,16;55,19
515,78;55,19
516,40;55,19
517,02;55,19
517,63;55,19
518,25;55,13
518,87;55,13
519,48;55,13
520,10;55,13
520,72;55,13
